sentiment_numeric,word_count,num_stop_words,num_chars,num_punctuation_chars,category_gaming,category_movies,category_music,category_technology,hour,weekday,month,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
1,2,0,6,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0,29,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,22,1,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,1,31,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
0,10,0,44,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,39,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,4,51,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,9,0,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,33,11,0.0,0.0,1.0,0.0,6,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,10,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2,43,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,1,29,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,30,8,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,23,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,0,66,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,0,18,1,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14,1,80,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22,2,98,5,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,7,73,0,0.0,0.0,1.0,0.0,5,0,7,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1,6,1,27,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0,23,0,0.0,0.0,1.0,0.0,5,0,7,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
1,18,8,96,0,0.0,0.0,1.0,0.0,5,0,7,0.125,0.0,0.125,0.125,0.125,0.25,0.125,0.0,0.0,0.125
1,9,0,43,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,4,0,21,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,2,48,2,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,11,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,15,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,6,1,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,32,8,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,8,2,49,1,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,0,43,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
-1,2,0,12,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0,31,0,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
0,13,7,63,2,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
0,7,0,36,1,0.0,0.0,1.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0,27,0,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1,10,1,58,3,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1,4,2,18,0,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
1,4,1,27,0,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,1,29,0,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0,17,0,0.0,0.0,1.0,0.0,3,0,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1,4,1,72,0,0.0,0.0,1.0,0.0,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,19,0,0.0,0.0,1.0,0.0,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,15,0,0.0,0.0,1.0,0.0,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,58,0,0.0,0.0,1.0,0.0,2,0,7,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
1,6,2,28,0,0.0,0.0,1.0,0.0,2,0,7,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
1,4,0,26,0,0.0,0.0,1.0,0.0,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,2,0,13,0,0.0,0.0,1.0,0.0,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,2,32,0,0.0,0.0,1.0,0.0,1,0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
-1,17,2,81,0,0.0,0.0,1.0,0.0,1,0,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0
0,2,1,5,0,0.0,0.0,1.0,0.0,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,1,30,0,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0,35,0,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1,6,0,37,0,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
0,11,0,50,1,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,0,36,0,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0,40,4,0.0,0.0,1.0,0.0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,14,0,0.0,0.0,1.0,0.0,23,6,7,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
1,3,0,15,0,0.0,0.0,1.0,0.0,23,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,22,0,0.0,0.0,1.0,0.0,23,6,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,4,42,2,0.0,0.0,1.0,0.0,22,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,21,0,0.0,0.0,1.0,0.0,22,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15,4,94,10,0.0,0.0,1.0,0.0,22,6,7,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0,4,0,27,0,0.0,0.0,1.0,0.0,22,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,36,0,0.0,0.0,1.0,0.0,21,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,3,29,0,0.0,0.0,1.0,0.0,21,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,0,64,4,0.0,0.0,1.0,0.0,20,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32,1,152,2,0.0,0.0,1.0,0.0,20,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,9,0,40,0,0.0,0.0,1.0,0.0,20,6,7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
1,4,2,30,3,0.0,0.0,1.0,0.0,20,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0,24,0,0.0,0.0,1.0,0.0,20,6,7,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
